Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1964363,00000117,false,Rx,0,8,24,04,00,40,68,00,00,FF,
1964390,000000A7,false,Rx,0,8,BD,62,A0,81,FD,19,A8,3E,
1964404,000000A8,false,Rx,0,8,29,A2,FE,D7,81,64,4C,0D,
1964417,0000011B,false,Rx,0,8,00,20,00,00,00,00,00,00,
1964430,00000120,false,Rx,0,8,56,09,00,00,01,04,FF,01,
1964443,00000121,false,Rx,0,8,1B,09,00,40,38,55,7E,FE,
1964456,00000086,false,Rx,0,8,6A,04,82,00,00,00,00,00,
1964469,0000009F,false,Rx,0,8,AC,34,50,00,03,05,00,40,
1975059,0000012E,false,Rx,0,8,35,E5,7F,00,FE,00,C0,FF,
1975084,000000A7,false,Rx,0,8,3C,63,A0,81,FD,19,A8,3E,
1975098,000002B7,false,Rx,0,8,44,05,00,00,00,00,00,00,
1975111,000000A8,false,Rx,0,8,6E,A3,FE,D7,81,64,50,0D,
1975124,0000011D,false,Rx,0,8,20,0B,00,C8,00,00,00,00,
1975137,00000086,false,Rx,0,8,0E,05,82,00,00,00,00,00,
1975151,0000009F,false,Rx,0,8,C8,35,50,00,03,05,00,40,
1975164,00000395,false,Rx,0,8,18,0D,24,06,B5,41,50,5C,
1978893,000000A7,false,Rx,0,8,06,64,A0,81,FD,19,A8,3E,
1978908,000000A8,false,Rx,0,8,B2,A4,FE,D7,81,64,58,0D,
1978921,00000380,false,Rx,0,8,0E,08,40,00,00,00,00,FF,
1978934,00000120,false,Rx,0,8,8D,0A,00,00,01,04,FF,01,
1979108,00000121,false,Rx,0,8,7E,0A,00,40,38,55,7E,FE,
1979124,0000009F,false,Rx,0,8,64,36,50,00,03,05,00,40,
1990681,000000B1,false,Rx,0,8,D6,21,00,00,00,00,00,00,
1990710,00000381,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,9F,
1990724,00000382,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,9F,
1990737,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
1990751,000003C8,false,Rx,0,8,00,00,54,24,05,12,80,4E,
1990764,000000FD,false,Rx,0,8,C9,DA,1F,80,00,00,20,00,
1990777,00000104,false,Rx,0,8,0C,3A,A6,00,E6,00,02,00,
1990790,00000116,false,Rx,0,8,A1,0A,0C,98,A1,FC,0D,FF,
2002093,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2002117,0000030B,false,Rx,0,8,10,05,02,00,08,00,00,00,
2002131,00000101,false,Rx,0,8,6A,0B,7F,E6,A1,07,40,00,
2002144,00000106,false,Rx,0,8,EA,8B,9D,04,08,00,F2,39,
2002157,0000011E,false,Rx,0,8,29,0B,00,00,00,00,00,00,
2002170,00000117,false,Rx,0,8,EC,06,00,40,68,00,00,FF,
2002183,000000A7,false,Rx,0,8,EE,66,A0,81,FD,19,A8,3E,
2002196,00000040,false,Rx,0,8,22,06,00,00,C1,00,00,00,
2011766,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2011849,000000FD,false,Rx,0,8,E6,DB,1F,80,00,00,20,00,
2011864,00000104,false,Rx,0,8,68,3B,A6,00,E6,00,02,00,
2011877,00000116,false,Rx,0,8,C5,0B,0C,98,A1,FC,0D,FF,
2011890,0000012E,false,Rx,0,8,6C,E7,7F,00,FE,00,C0,FF,
2011903,000000A7,false,Rx,0,8,67,67,A0,81,FD,19,A8,3E,
2011918,1B000012,true,Rx,0,8,12,00,04,01,11,00,00,00,
2011931,000000A8,false,Rx,0,8,82,A7,FE,D7,81,64,60,0D,
2015739,000003E5,false,Rx,0,8,3A,10,00,00,00,00,00,00,
2015755,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2015768,00000101,false,Rx,0,8,CC,0C,7F,E6,A1,06,40,00,
2015781,00000106,false,Rx,0,8,F9,8C,9D,04,08,00,F2,39,
2015794,0000011E,false,Rx,0,8,3A,0C,00,00,00,00,00,00,
2015807,00000117,false,Rx,0,8,88,07,00,40,68,00,00,FF,
2029931,00000497,false,Rx,0,8,00,40,00,00,64,46,00,20,
2029960,00000108,false,Rx,0,8,8D,16,D1,25,57,FE,00,00,
2029974,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2029987,000000FD,false,Rx,0,8,7F,DC,1F,80,00,00,20,00,
2030000,00000104,false,Rx,0,8,7B,3C,A6,00,E6,00,02,00,
2030014,00000116,false,Rx,0,8,D6,0C,0C,98,A1,FC,0D,FF,
2030027,0000030D,false,Rx,0,4,00,01,00,00,00,00,00,00,
2030040,0000012E,false,Rx,0,8,05,E8,7F,00,FE,00,C0,FF,
2038059,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2038084,00000101,false,Rx,0,8,ED,0D,7F,E6,A1,04,40,00,
2038097,00000106,false,Rx,0,8,9D,8D,9D,04,08,00,F2,39,
2038110,0000011E,false,Rx,0,8,5E,0D,00,00,00,00,00,00,
2038124,0000031B,false,Rx,0,8,13,0E,00,00,00,3B,13,00,
2038137,00000117,false,Rx,0,8,CA,08,00,40,68,00,00,FF,
2038150,000003DB,false,Rx,0,8,50,00,01,00,04,20,01,6F,
2038163,000000AD,false,Rx,0,8,A2,E5,BF,FF,8F,20,00,10,
2040962,0000032A,false,Rx,0,8,5F,00,00,00,44,04,00,00,
2040976,000003C0,false,Rx,0,4,84,03,03,00,00,00,00,00,
2041003,00000118,false,Rx,1,4,00,07,0B,12,00,00,00,00,
2041017,17F0000F,true,Rx,1,8,00,0F,00,00,00,00,00,80,
2052626,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2052660,0000030B,false,Rx,0,8,10,06,02,00,08,00,00,00,
2052676,000000FD,false,Rx,0,8,F6,DD,1F,80,00,00,20,00,
2052690,00000104,false,Rx,0,8,1F,3D,A6,00,E6,00,02,00,
2052703,000006B7,false,Rx,0,8,9D,27,A1,73,06,18,00,6E,
2052716,00000116,false,Rx,0,8,B2,0D,0C,98,A1,FC,0D,FF,
2052729,000006B8,false,Rx,0,8,A6,27,B4,70,26,6C,00,00,
2052742,0000012E,false,Rx,0,8,79,E9,7F,00,FE,00,C0,FF,
2056845,00000106,false,Rx,0,8,31,8E,9D,04,08,00,F2,39,
2056861,0000011E,false,Rx,0,8,F2,0E,00,00,00,00,00,00,
2056874,00000117,false,Rx,0,8,AE,09,00,40,68,00,00,FF,
2056887,000003EC,false,Rx,0,8,C1,00,00,00,00,08,01,00,
2070225,00000086,false,Rx,0,8,F3,0E,82,00,00,00,00,00,
2071429,00000391,false,Rx,0,8,11,69,24,50,00,28,00,22,
2071450,000003BE,false,Rx,0,8,59,1B,E6,51,88,80,00,80,
2071467,00000640,false,Rx,0,8,A0,52,50,9B,80,A0,59,01,
