Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
130359267,000000A8,false,Rx,0,8,06,05,A0,3F,00,00,00,00,
130359280,000000FD,false,Rx,0,8,BB,D3,1F,80,00,00,00,00,
130359293,00000104,false,Rx,0,8,A3,33,A6,00,E6,00,00,31,
130359306,00000116,false,Rx,0,8,74,03,01,04,00,00,00,AF,
130359319,00000392,false,Rx,0,8,FD,20,00,00,00,00,00,04,
130362064,000003E5,false,Rx,0,8,A6,12,00,00,00,00,00,00,
130362077,0000011D,false,Rx,0,8,DB,04,00,00,00,00,00,00,
130362090,00000086,false,Rx,0,8,3A,07,27,00,00,00,00,00,
130362103,0000009F,false,Rx,0,8,C1,37,17,00,01,00,00,40,
130363339,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130363365,000000A7,false,Rx,0,8,28,A6,3F,00,FA,03,00,00,
130375019,000000A8,false,Rx,0,8,36,06,A0,3F,00,00,00,00,
130375048,00000101,false,Rx,0,8,7D,74,7F,00,A2,00,00,00,
130375062,00000106,false,Rx,0,8,E9,84,64,00,02,04,E5,00,
130375075,0000011B,false,Rx,0,8,00,00,00,00,00,00,00,00,
130375089,0000011E,false,Rx,0,8,00,04,00,00,00,00,E0,FF,
130375102,00000120,false,Rx,0,8,93,03,00,01,00,00,FF,01,
130375115,0000030D,false,Rx,0,4,00,00,00,00,00,00,00,00,
130375128,00000121,false,Rx,0,8,BB,03,00,00,10,66,7E,90,
130375321,0000031B,false,Rx,0,8,C8,71,00,00,00,01,80,00,
130383192,17330700,true,Rx,0,2,11,C2,00,00,00,00,00,00,
130383207,0000011D,false,Rx,0,8,BF,05,00,00,00,00,00,00,
130383221,00000086,false,Rx,0,8,1C,09,27,00,00,00,00,00,
130383234,0000009F,false,Rx,0,8,E7,39,17,00,01,00,00,40,
130383247,00000366,false,Rx,0,8,00,00,00,00,80,03,00,00,
130383271,000000B1,false,Rx,0,8,BD,01,00,00,00,00,00,00,
130383284,000003C8,false,Rx,0,8,00,00,54,24,00,12,00,48,
130393077,000000A7,false,Rx,0,8,EC,A8,3F,00,FA,03,00,00,
130393101,000000A8,false,Rx,0,8,01,08,A0,3F,00,00,00,00,
130393115,00000101,false,Rx,0,8,19,75,7F,00,A2,00,00,00,
130393128,00000106,false,Rx,0,8,8D,85,64,00,02,04,E5,00,
130393177,00000120,false,Rx,0,8,C5,04,00,01,00,00,FF,01,
130393190,0000011E,false,Rx,0,8,64,05,00,00,00,00,E0,FF,
130393203,00000121,false,Rx,0,8,06,04,00,00,10,66,7E,90,
130393218,17330710,true,Rx,0,8,41,C2,03,01,07,00,04,02,
130402221,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130402238,000000A8,false,Rx,0,8,73,09,A0,3F,00,00,00,00,
130402251,000000FD,false,Rx,0,8,B7,D5,1F,80,00,00,00,00,
130402265,00000104,false,Rx,0,8,D4,35,A6,00,E6,00,00,31,
130402278,00000116,false,Rx,0,8,03,05,01,04,00,00,00,AF,
130402291,000003DB,false,Rx,0,8,5B,00,00,00,83,20,00,6E,
130402304,0000032A,false,Rx,0,8,19,03,00,00,40,04,00,00,
130402317,00000086,false,Rx,0,8,D4,0B,27,00,00,00,00,00,
130410745,0000009F,false,Rx,0,8,2F,3B,17,00,01,00,00,40,
130410760,0000011D,false,Rx,0,8,13,06,00,00,00,00,00,00,
130410773,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130410787,000000A7,false,Rx,0,8,3A,AA,3F,00,FA,03,00,00,
130410800,000000A8,false,Rx,0,8,2C,0A,A0,3F,00,00,00,00,
130410813,00000101,false,Rx,0,8,B5,76,7F,00,A2,00,00,00,
130410826,00000106,false,Rx,0,8,21,86,64,00,02,04,E5,00,
130410839,00000120,false,Rx,0,8,C7,05,00,01,00,00,FF,01,
130421162,000000A7,false,Rx,0,8,54,AB,3F,00,FA,03,00,00,
130421187,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130421201,000000A8,false,Rx,0,8,E1,0B,A0,3F,00,00,00,00,
130421214,000000FD,false,Rx,0,8,A5,D6,1F,80,00,00,00,00,
130421227,00000104,false,Rx,0,8,78,36,A6,00,E6,00,00,31,
130421240,00000116,false,Rx,0,8,AF,06,01,04,00,00,00,AF,
130421253,0000030D,false,Rx,0,4,00,00,00,00,00,00,00,00,
130421267,1B000012,true,Rx,0,8,12,00,01,01,04,00,00,00,
130431434,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
