Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
873015,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
883127,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
893093,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
903365,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
912976,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
923127,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
932966,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
943113,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
952973,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
963093,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
972965,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
983083,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
983611,17F0000F,true,Rx,1,8,00,0F,00,00,00,00,00,00,
993050,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
1003088,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
1012948,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
1023081,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
1032936,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
1043056,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
1052946,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
1063043,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
1072937,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
1083033,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
1092998,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
1103045,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
1112882,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
1123035,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
1132856,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
1143009,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
1152862,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
1162995,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
1172860,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
1182988,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
1192952,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
1203006,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
1212847,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
1222995,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
1232844,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
1242959,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
1253003,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
1262952,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
1279050,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
1283154,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
1293057,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
1303064,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
1312894,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
1322939,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
1332863,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
1342950,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
1352856,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
1362943,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
1372865,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
1383115,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
1392876,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
1402883,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
1412867,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
1422876,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
1432844,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
1442885,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
1452875,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
1462876,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
1472853,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
1482848,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
1483391,17F0000F,true,Rx,1,8,00,0F,00,00,00,00,00,00,
1492869,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
1502854,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
1512844,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
1522848,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
1532849,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
1542858,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
1552847,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
1562845,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
1572847,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
1582857,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
1592843,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
1602851,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
1612855,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
1622849,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
1632864,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
1642848,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
1652614,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
1662860,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
1672606,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
1682848,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
1692846,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
1702852,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
1712600,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
1722844,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
1732603,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
1742865,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
1752797,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
1764115,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
1772640,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
1782711,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
1792686,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
1802696,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
1812554,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
1822704,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
1832542,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
1842695,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
1852534,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
1862691,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
1872560,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
1882658,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
1892644,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
1902650,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
1912523,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
1922659,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
1932497,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
1942662,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
1952485,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
1962629,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
1972496,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
1982613,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
1982908,17F0000F,true,Rx,1,8,00,0F,00,00,00,00,00,00,
1992598,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
2002602,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
2012458,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
2022610,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
2032449,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
2042602,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
2052440,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
2062583,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
2072452,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
2082567,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
2092547,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
2102557,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
2112411,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
2122564,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
2132402,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
2142555,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
2152391,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
2162527,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
2172405,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
2182518,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
2192500,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
2202508,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
2212365,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
2222519,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
2232356,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
2242509,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
2252442,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
2265439,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
2272401,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
2282553,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
2292494,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
2302879,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
2312716,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
2322870,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
2332710,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
2342841,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
2352717,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
