Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
46534727,00000116,false,Rx,0,8,B5,0D,2D,1C,22,00,16,FF,
46534742,0000030D,false,Rx,0,4,00,01,00,00,00,00,00,00,
46534754,000000A7,false,Rx,0,8,92,6B,A0,81,FD,19,A8,3E,
46534768,000000A8,false,Rx,0,8,5F,AB,1E,58,82,64,68,0D,
46534781,0000011D,false,Rx,0,8,9F,0F,00,C8,00,00,00,00,
46534794,00000086,false,Rx,0,8,5F,0D,82,00,00,00,00,00,
46534807,0000009F,false,Rx,0,8,52,3D,50,00,03,0E,00,40,
46545425,000000AD,false,Rx,0,8,E3,E7,BF,FF,8F,20,00,10,
46545450,000003DB,false,Rx,0,8,50,00,01,00,04,20,01,70,
46545464,00000086,false,Rx,0,8,F3,0E,82,00,00,00,00,00,
46545477,0000009F,false,Rx,0,8,FE,3E,50,00,03,0E,00,40,
46545490,00000120,false,Rx,0,8,20,0E,00,00,01,04,FF,01,
46545503,00000121,false,Rx,0,8,AD,0E,00,00,38,55,7E,FE,
46545516,0000032A,false,Rx,0,8,C6,0A,00,00,44,04,00,00,
46545529,00000365,false,Rx,0,8,C1,C6,15,40,8E,02,AC,7A,
46555879,00000108,false,Rx,0,8,34,1B,D2,25,57,FE,00,00,
46555904,00000040,false,Rx,0,8,31,01,00,00,C1,00,00,00,
46555920,00000520,false,Rx,0,8,FB,00,00,08,00,0A,00,00,
46555933,00000117,false,Rx,0,8,02,0A,00,40,68,00,00,FF,
46555946,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
46555959,00000101,false,Rx,0,8,D5,0F,7F,E6,A1,07,40,00,
46555972,00000106,false,Rx,0,8,0F,8F,9C,04,08,04,F4,39,
46555985,0000011E,false,Rx,0,8,96,0F,00,00,00,00,00,00,
46567532,00000121,false,Rx,0,8,1B,0F,00,00,38,55,7E,FE,
46567568,00000391,false,Rx,0,8,11,6C,25,53,00,28,00,22,
46567584,000003BE,false,Rx,0,8,DC,1C,E6,51,88,80,00,80,
46567597,00000640,false,Rx,0,8,A0,52,52,A0,80,A0,19,01,
46567611,0000065F,false,Rx,0,8,2E,20,00,00,00,00,37,76,
46567623,00000670,false,Rx,0,8,20,10,00,00,00,01,00,88,
