Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
8712988,00000101,false,Rx,0,8,94,09,84,FB,A1,0A,40,00,
8713001,00000106,false,Rx,0,8,B2,89,64,00,08,00,94,10,
8713014,0000011E,false,Rx,0,8,E1,09,00,00,00,00,00,00,
8713027,00000365,false,Rx,0,8,8D,C4,11,40,90,02,88,7A,
8713040,000000A7,false,Rx,0,8,EF,61,A0,81,FE,19,D8,3E,
8713054,000000A8,false,Rx,0,8,58,D1,DE,D8,87,64,34,11,
8723717,00000120,false,Rx,0,8,56,09,00,00,01,04,FF,01,
8723731,00000121,false,Rx,0,8,F6,09,00,40,35,6E,7E,FE,
8723744,0000009F,false,Rx,0,8,A5,34,17,00,03,1B,00,40,
8723757,00000086,false,Rx,0,8,96,04,27,00,00,00,00,00,
8723770,00000117,false,Rx,0,8,24,04,00,40,68,00,00,FF,
8723784,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8723797,00000101,false,Rx,0,8,3C,0A,84,FB,A1,07,40,00,
8723810,00000106,false,Rx,0,8,C0,8A,65,00,08,00,93,10,
8732961,00000108,false,Rx,0,8,BE,1E,D2,26,56,FE,00,00,
8732987,0000009F,false,Rx,0,8,6D,36,17,00,03,1B,00,40,
8733001,00000086,false,Rx,0,8,5E,06,27,00,00,00,00,00,
8733014,00000117,false,Rx,0,8,40,05,00,40,68,00,00,FF,
8733028,000006B4,false,Rx,0,8,00,F2,F6,7B,AC,57,56,57,
8733041,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8733054,00000101,false,Rx,0,8,58,0B,84,FB,A1,07,40,00,
8733067,00000106,false,Rx,0,8,80,8B,65,00,08,00,95,10,
8742480,000003C0,false,Rx,0,4,FA,09,03,00,00,00,00,00,
8742502,0000011D,false,Rx,0,8,33,0C,00,C8,00,00,00,00,
8742516,00000040,false,Rx,0,8,F9,03,00,00,C1,00,00,00,
8742529,00000086,false,Rx,0,8,3A,07,27,00,00,00,00,00,
8742542,0000009F,false,Rx,0,8,09,37,17,00,03,1B,00,40,
8742555,0000012E,false,Rx,0,8,7F,E6,7F,00,FE,00,C0,FF,
8742568,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8742774,000000AD,false,Rx,0,8,86,E1,BF,FF,00,14,00,00,
8753089,000000A7,false,Rx,0,8,F0,66,A0,81,FD,19,C8,3E,
8753252,000000A8,false,Rx,0,8,32,C6,DE,98,87,64,34,11,
8753266,0000030B,false,Rx,0,8,10,02,02,00,08,00,00,00,
8753279,00000120,false,Rx,0,8,21,0B,00,00,01,04,FF,01,
8753292,00000121,false,Rx,0,8,7F,0B,00,80,35,6E,7E,FE,
8753305,0000032A,false,Rx,0,8,B1,0C,00,00,44,04,00,00,
8753319,00000086,false,Rx,0,8,78,08,27,00,00,00,00,00,
8761576,0000009F,false,Rx,0,8,4B,38,17,00,03,1B,00,40,
8761590,00000117,false,Rx,0,8,EC,06,00,40,68,00,00,FF,
8761694,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8761708,000003DB,false,Rx,0,8,50,90,00,00,04,20,01,6F,
8761721,00000101,false,Rx,0,8,0A,0C,84,FB,A1,08,40,00,
8761734,00000106,false,Rx,0,8,67,8C,64,00,08,00,95,10,
8761747,0000011E,false,Rx,0,8,3A,0C,00,00,00,00,00,00,
8761760,00000108,false,Rx,0,8,DA,1F,D2,26,56,FE,00,00,
8770644,000000A7,false,Rx,0,8,34,68,A0,81,FD,19,C8,3E,
8770667,000000A8,false,Rx,0,8,4D,C8,DE,98,87,64,38,11,
8770681,0000011B,false,Rx,0,8,00,20,00,00,00,00,00,00,
8770694,00000120,false,Rx,0,8,FB,0C,00,00,01,04,FF,01,
8770707,00000121,false,Rx,0,8,BA,0C,00,80,35,6E,7E,FE,
8770721,000002B7,false,Rx,0,8,0C,03,00,00,00,00,00,00,
8770734,00000391,false,Rx,0,8,1A,37,2C,7C,00,28,00,22,
8770747,000003BE,false,Rx,0,8,42,10,E6,01,CA,80,00,80,
8781495,000000A7,false,Rx,0,8,7E,69,60,81,FD,15,C8,3E,
8781520,000000A8,false,Rx,0,8,04,C9,BE,58,87,64,48,11,
8781629,00000108,false,Rx,0,8,98,10,D2,26,56,FE,00,00,
8781642,0000011D,false,Rx,0,8,FB,0E,00,C8,00,00,00,00,
8781655,00000086,false,Rx,0,8,D4,0B,27,00,00,00,00,00,
8781668,0000009F,false,Rx,0,8,E7,3B,17,00,03,1B,00,40,
8781681,000003E5,false,Rx,0,8,F7,17,00,00,00,00,00,00,
8781694,0000012E,false,Rx,0,8,05,E8,7F,00,FE,00,C0,FF,
8792096,000000A7,false,Rx,0,8,F3,5A,A0,81,FE,19,C8,3E,
8792121,000000A8,false,Rx,0,8,CB,CA,BE,58,87,64,50,11,
8792257,00000120,false,Rx,0,8,4B,0D,00,00,01,04,FF,01,
8792270,00000121,false,Rx,0,8,A9,0D,00,80,35,6E,7E,FE,
8792283,000000B1,false,Rx,0,8,D9,22,00,00,00,00,00,00,
8792296,00000395,false,Rx,0,8,18,03,40,06,00,43,4F,1C,
8792309,000003C8,false,Rx,0,8,00,00,54,24,00,12,00,49,
8801367,00000040,false,Rx,0,8,EA,04,00,00,C1,00,00,00,
8801431,00000086,false,Rx,0,8,C7,0C,27,00,00,00,00,00,
8801447,0000009F,false,Rx,0,8,F4,3C,17,00,03,1B,00,40,
8801460,00000117,false,Rx,0,8,CA,08,00,40,68,00,00,FF,
8801473,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8801486,000000AD,false,Rx,0,8,6A,E6,BF,FF,00,14,00,00,
8801500,00000101,false,Rx,0,8,C2,0E,84,FB,A1,08,40,00,
8801513,000003EC,false,Rx,0,8,C1,00,00,00,00,08,00,00,
8813230,000000A7,false,Rx,0,8,93,5C,A0,81,FE,15,C8,3E,
