Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2731284,00000104,false,Rx,0,8,78,36,A6,00,E6,00,00,31,
2731297,00000116,false,Rx,0,8,1E,06,01,04,00,00,00,FF,
2731310,0000030D,false,Rx,0,4,04,00,00,00,00,00,00,00,
2736497,00000381,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,8F,
2736594,0000012E,false,Rx,0,8,A2,E1,7F,00,FE,00,C0,FF,
2736608,00000382,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,8F,
2736621,00000497,false,Rx,0,8,00,00,00,00,64,46,00,20,
2736634,000000A7,false,Rx,0,8,4A,EC,1F,7C,FD,C1,07,1F,
2736647,000000A8,false,Rx,0,8,49,0C,BF,58,7E,64,00,00,
2736660,00000120,false,Rx,0,8,5B,06,00,00,01,04,FF,01,
2736673,00000121,false,Rx,0,8,45,06,00,00,10,66,7E,FE,
2746137,000000A7,false,Rx,0,8,BA,ED,1F,7C,FD,C1,07,1F,
2746166,000000A8,false,Rx,0,8,5A,0D,BF,58,7E,64,00,00,
2746297,000003C0,false,Rx,0,4,4B,05,03,00,00,00,00,00,
2746310,00000040,false,Rx,0,8,A8,0B,00,00,C1,00,00,00,
2750065,0000011D,false,Rx,0,8,35,08,00,00,00,00,00,00,
2750093,00000086,false,Rx,0,8,6B,0F,27,00,00,00,00,00,
2750107,0000009F,false,Rx,0,8,57,3F,17,00,01,1C,00,40,
2750120,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2750133,000000FD,false,Rx,0,8,9F,D7,1F,80,00,00,00,00,
2750146,00000104,false,Rx,0,8,1C,37,A6,00,E6,00,00,31,
2750160,00000116,false,Rx,0,8,7A,07,01,04,00,00,00,FF,
2750173,000000AD,false,Rx,0,8,A6,E9,BF,FF,00,14,00,00,
2759462,0000032A,false,Rx,0,8,E0,04,00,00,44,04,00,00,
2759488,00000086,false,Rx,0,8,29,00,27,00,00,00,00,00,
2759621,0000009F,false,Rx,0,8,A0,30,17,00,01,1D,00,40,
2759634,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2759648,00000101,false,Rx,0,8,B1,08,84,FB,A1,05,40,00,
2759660,00000106,false,Rx,0,8,29,88,65,00,00,00,E5,10,
2759674,000003DB,false,Rx,0,8,50,80,00,00,04,20,01,6E,
2759687,0000011E,false,Rx,0,8,85,08,00,00,00,00,00,00,
2769396,0000011D,false,Rx,0,8,51,09,00,00,00,00,00,00,
2769433,00000086,false,Rx,0,8,4D,01,27,00,00,00,00,00,
2769449,0000009F,false,Rx,0,8,34,31,17,00,01,1E,00,40,
2769463,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2769476,000000FD,false,Rx,0,8,58,D8,1F,80,00,00,00,00,
2769489,00000104,false,Rx,0,8,5E,38,A6,00,E6,00,00,31,
2769502,00000116,false,Rx,0,8,38,08,01,04,00,00,00,FF,
2769515,00000392,false,Rx,0,8,99,21,00,00,00,00,00,04,
2776711,00000391,false,Rx,0,8,00,37,29,00,00,28,00,02,
2776742,000003BE,false,Rx,0,8,CE,25,E7,01,42,80,00,80,
2776757,0000009F,false,Rx,0,8,98,32,17,00,01,1E,00,40,
2776771,00000086,false,Rx,0,8,E1,02,27,00,00,00,00,00,
2776784,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2776797,00000101,false,Rx,0,8,D5,09,84,FB,A1,05,40,00,
2776810,00000106,false,Rx,0,8,4D,89,65,00,00,00,E5,10,
2776823,0000011E,false,Rx,0,8,E1,09,00,00,00,00,00,00,
2787861,000000A7,false,Rx,0,8,AE,E1,1F,7C,FD,C1,07,1F,
2787889,000000A8,false,Rx,0,8,75,01,BF,58,7E,64,00,00,
2788016,00000108,false,Rx,0,8,98,10,D2,26,56,FE,00,00,
2788030,0000011D,false,Rx,0,8,FD,0A,00,00,00,00,00,00,
2788043,00000086,false,Rx,0,8,85,03,27,00,00,00,00,00,
2788056,0000009F,false,Rx,0,8,FC,33,17,00,01,1E,00,40,
2788069,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2788082,000000FD,false,Rx,0,8,6A,D9,1F,80,00,00,00,00,
2794522,000000B1,false,Rx,0,8,71,2E,00,00,00,00,00,00,
2794547,00000040,false,Rx,0,8,BB,0C,00,00,C1,00,00,00,
2794561,00000120,false,Rx,0,8,56,09,00,00,01,04,FF,01,
2794575,00000121,false,Rx,0,8,2A,09,00,00,10,66,7E,FE,
2794588,00000395,false,Rx,0,8,18,0B,40,06,FE,43,4F,0C,
2794601,000003C8,false,Rx,0,8,00,00,54,24,00,12,00,49,
2794614,0000009F,false,Rx,0,8,1F,34,17,00,01,1D,00,40,
2831404,0000011D,false,Rx,0,8,8A,0C,00,00,00,00,00,00,
2831479,00000086,false,Rx,0,8,3A,07,27,00,00,00,00,00,
2831496,0000009F,false,Rx,0,8,43,37,17,00,01,1E,00,40,
2831509,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2831524,17F00012,true,Rx,0,8,20,12,00,00,00,00,00,00,
2831537,000000FD,false,Rx,0,8,09,DB,1F,80,00,00,00,00,
2831550,00000104,false,Rx,0,8,F2,3B,A6,00,E6,00,00,31,
2831563,00000116,false,Rx,0,8,94,0B,01,04,00,00,00,FF,
2838005,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2838034,00000101,false,Rx,0,8,0E,0C,84,FB,A1,05,40,00,
2838047,00000106,false,Rx,0,8,96,8C,65,00,00,00,E5,10,
2838060,0000011E,false,Rx,0,8,3A,0C,00,00,00,00,00,00,
2838073,0000031B,false,Rx,0,8,BC,04,00,00,00,00,00,00,
2838087,00000117,false,Rx,0,8,EC,06,00,40,68,00,00,FF,
2838100,000000A7,false,Rx,0,8,00,E7,1F,7C,FD,C1,07,1F,
2838113,000000A8,false,Rx,0,8,95,07,BF,58,7E,64,00,00,
2850863,00000584,false,Rx,0,6,3C,0B,00,00,00,00,00,00,
2850900,000005F0,false,Rx,0,8,64,00,64,00,00,64,00,00,
2850916,00000520,false,Rx,0,8,06,0B,00,08,00,0A,00,00,
2850930,00000086,false,Rx,0,8,1C,09,27,00,00,00,00,00,
2850943,0000009F,false,Rx,0,8,95,39,17,00,01,1D,00,40,
2850956,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2850969,0000011D,false,Rx,0,8,EE,0D,00,00,00,00,00,00,
2850982,000000FD,false,Rx,0,8,90,DC,1F,80,00,00,00,00,
2859283,0000032A,false,Rx,0,8,28,06,00,00,44,04,00,00,
2859311,00000086,false,Rx,0,8,B0,0A,27,00,00,00,00,00,
2861764,0000009F,false,Rx,0,8,8C,3A,17,00,01,1C,00,40,
2861787,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2861803,00000101,false,Rx,0,8,2F,0D,84,FB,A1,07,40,00,
2861816,00000106,false,Rx,0,8,F2,8D,65,00,00,00,E5,10,
2861829,00000117,false,Rx,0,8,88,07,00,40,68,00,00,FF,
2861842,0000011E,false,Rx,0,8,5E,0D,00,00,00,00,00,00,
2861855,000003DB,false,Rx,0,8,50,80,00,00,04,20,01,6E,
2861868,00000108,false,Rx,0,8,34,13,D2,26,56,FE,00,00,
2872288,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2872316,000000FD,false,Rx,0,8,19,DD,1F,80,00,00,00,00,
2874931,00000104,false,Rx,0,8,85,3D,A6,00,E6,00,00,31,
2875004,00000116,false,Rx,0,8,E3,0D,01,04,00,00,00,FF,
2875017,00000392,false,Rx,0,8,35,22,00,00,00,00,00,04,
2875031,17F00013,true,Rx,0,8,20,13,00,00,00,00,00,80,
2875044,0000012E,false,Rx,0,8,05,E8,7F,00,FE,00,C0,FF,
2875058,00000668,false,Rx,0,8,82,00,00,00,00,00,00,00,
2875071,000002B7,false,Rx,0,8,D3,0D,00,00,00,00,00,00,
2875084,000000A7,false,Rx,0,8,9B,EA,1F,7C,FD,C1,07,1F,
2883515,000000A7,false,Rx,0,8,F5,EB,1F,7C,FD,C1,07,1F,
2883539,000000A8,false,Rx,0,8,57,0B,BF,58,7E,64,00,00,
2883553,00000108,false,Rx,0,8,27,14,D2,26,56,FE,00,00,
2883566,00000380,false,Rx,0,8,6A,09,40,00,00,00,00,FF,
2883697,0000011D,false,Rx,0,8,26,0F,00,00,00,00,00,00,
2883710,00000086,false,Rx,0,8,A3,0D,27,00,00,00,00,00,
2883724,0000009F,false,Rx,0,8,E5,3D,17,00,01,1B,00,40,
2883737,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2895096,0000012E,false,Rx,0,8,79,E9,7F,00,FE,00,C0,FF,
2895127,00000381,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,AF,
2895143,00000382,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,AF,
2895156,000000A7,false,Rx,0,8,4A,EC,1F,7C,FD,C1,07,1F,
2895290,000000A8,false,Rx,0,8,49,0C,BF,58,7E,64,00,00,
2895303,00000120,false,Rx,0,8,20,0E,00,00,01,04,FF,01,
2895316,00000040,false,Rx,0,8,73,0E,00,00,C1,00,00,00,
2903546,000000B1,false,Rx,0,8,4D,2F,00,00,00,00,00,00,
2903560,00000121,false,Rx,0,8,A1,0E,00,00,10,66,7E,FE,
2903573,00000395,false,Rx,0,8,18,05,40,06,FE,43,4F,0C,
2903586,000003C8,false,Rx,0,8,00,00,54,24,00,12,00,49,
2903599,0000009F,false,Rx,0,8,33,3E,17,00,01,1C,00,40,
2903612,00000086,false,Rx,0,8,0F,0E,27,00,00,00,00,00,
2903711,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2903724,00000101,false,Rx,0,8,A2,0F,84,FB,A1,05,40,00,
2913926,00000116,false,Rx,0,8,2B,0F,01,04,00,00,00,FF,
2913958,0000012E,false,Rx,0,8,25,EA,7F,00,FE,00,C0,FF,
2913972,00000108,false,Rx,0,8,43,15,D2,26,56,FE,00,00,
2913985,00000396,false,Rx,0,8,5E,0E,00,11,00,00,00,00,
2913998,000000A7,false,Rx,0,8,31,EE,1F,7C,FD,C1,07,1F,
2914011,000000A8,false,Rx,0,8,E8,0E,BF,58,7E,64,00,00,
2914024,00000120,false,Rx,0,8,F5,0F,00,00,01,04,FF,01,
2914037,00000121,false,Rx,0,8,17,0F,00,00,10,66,7E,FE,
2920688,000002B7,false,Rx,0,8,57,0E,00,00,00,00,00,00,
2920706,000000A7,false,Rx,0,8,EF,EF,1F,7C,FD,C1,07,1F,
2920721,000000A8,false,Rx,0,8,67,0F,BF,58,7E,64,00,00,
2920733,00000641,false,Rx,0,8,32,2C,2B,58,14,14,E4,52,
2920747,00000130,false,Rx,0,8,74,8C,27,00,08,00,04,00,
2920761,1B000012,true,Rx,0,8,12,00,04,01,01,00,00,00,
2921834,0000011D,false,Rx,0,8,00,01,00,00,00,00,00,00,
2921849,00000086,false,Rx,0,8,4D,01,27,00,00,00,00,00,
2922396,0000009F,false,Rx,0,8,71,31,17,00,01,1C,00,40,
2934088,000000FD,false,Rx,0,8,0B,D0,1F,80,00,00,00,00,
2934120,00000104,false,Rx,0,8,0F,30,A6,00,E6,00,00,31,
2934136,00000116,false,Rx,0,8,69,00,01,04,00,00,00,FF,
2934149,0000030D,false,Rx,0,4,04,00,00,00,00,00,00,00,
2934162,00000497,false,Rx,0,8,00,00,00,00,64,46,00,20,
2934175,0000012E,false,Rx,0,8,D1,EB,7F,00,FE,00,C0,FF,
2934188,0000054B,false,Rx,0,8,00,00,00,00,00,00,00,24,
2934203,17F0000A,true,Rx,0,8,00,0A,00,00,00,00,00,80,
2938066,00000101,false,Rx,0,8,84,01,84,FB,A1,05,40,00,
2938082,00000106,false,Rx,0,8,1C,81,65,00,00,00,E5,10,
2938096,0000011E,false,Rx,0,8,B0,01,00,00,00,00,00,00,
2938109,00000117,false,Rx,0,8,66,0B,00,40,68,00,00,FF,
2938122,0000031B,false,Rx,0,8,31,06,00,00,00,00,00,00,
2938135,000000A7,false,Rx,0,8,AE,E1,1F,7C,FD,C1,07,1F,
2951613,0000011D,false,Rx,0,8,AC,02,00,00,00,00,00,00,
2951648,00000086,false,Rx,0,8,85,03,27,00,00,00,00,00,
2951678,0000009F,false,Rx,0,8,B9,33,17,00,01,1C,00,40,
2951691,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2951704,000000FD,false,Rx,0,8,01,D1,1F,80,00,00,00,00,
2951717,00000104,false,Rx,0,8,6B,31,A6,00,E6,00,00,31,
2951730,00000116,false,Rx,0,8,0D,01,01,04,00,00,00,FF,
2951743,000000AD,false,Rx,0,8,5E,ED,BF,FF,00,14,00,00,
2957420,0000009F,false,Rx,0,8,AA,34,17,00,01,1C,00,40,
2957439,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2957452,00000101,false,Rx,0,8,28,02,84,FB,A1,05,40,00,
2957465,00000106,false,Rx,0,8,44,82,64,00,00,00,E5,10,
2957478,000003DB,false,Rx,0,8,50,80,00,00,04,20,01,6E,
2957491,0000011E,false,Rx,0,8,1C,02,00,00,00,00,00,00,
2957504,00000117,false,Rx,0,8,75,0C,00,40,68,00,00,FF,
2957518,00000108,false,Rx,0,8,8B,17,D2,26,56,FE,00,00,
2968134,00000380,false,Rx,0,8,C6,0A,40,00,00,00,00,FF,
2968169,0000011D,false,Rx,0,8,C8,03,00,00,00,00,00,00,
2968184,00000086,false,Rx,0,8,F2,05,27,00,00,00,00,00,
2968197,0000009F,false,Rx,0,8,CE,35,17,00,01,1C,00,40,
2968210,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2968223,000000FD,false,Rx,0,8,CE,D2,1F,80,00,00,00,00,
2968236,00000104,false,Rx,0,8,C7,32,A6,00,E6,00,00,31,
2968249,00000116,false,Rx,0,8,A1,02,01,04,00,00,00,FF,
2972224,000000A7,false,Rx,0,8,61,E4,1F,7C,FD,C1,07,1F,
2972242,000000A8,false,Rx,0,8,DA,04,BF,58,7E,64,00,00,
2972255,0000011B,false,Rx,0,8,00,00,00,00,00,00,00,00,
2972268,00000120,false,Rx,0,8,32,02,00,00,01,04,FF,01,
2972281,00000121,false,Rx,0,8,3A,02,00,00,10,66,7E,FE,
2972294,00000391,false,Rx,0,8,00,37,29,00,00,28,00,02,
2980969,000000A7,false,Rx,0,8,1A,E5,1F,7C,FD,C1,07,1F,
2981004,000000A8,false,Rx,0,8,B0,05,BF,58,7E,64,00,00,
2981020,00000108,false,Rx,0,8,C9,18,D2,26,56,FE,00,00,
2982338,0000011D,false,Rx,0,8,DB,04,00,00,00,00,00,00,
