Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1544909,0000011E,false,Rx,0,8,E1,09,00,00,00,00,00,00,
1544922,0000009F,false,Rx,0,8,98,32,17,00,01,1E,00,40,
1544935,00000086,false,Rx,0,8,E1,02,27,00,00,00,00,00,
1544949,00000117,false,Rx,0,8,37,03,00,40,68,00,00,FF,
1544962,000003E8,false,Rx,0,8,00,B7,00,00,00,00,00,00,
1553099,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
1553134,000000FD,false,Rx,0,8,6A,D9,1F,80,00,00,00,00,
1553150,00000104,false,Rx,0,8,3A,39,A6,00,E6,00,00,31,
1553163,00000116,false,Rx,0,8,5C,09,01,04,00,00,00,FF,
1553177,0000030D,false,Rx,0,4,04,00,00,00,00,00,00,00,
1553189,0000011D,false,Rx,0,8,FD,0A,00,00,00,00,00,00,
1553202,00000086,false,Rx,0,8,85,03,27,00,00,00,00,00,
1553216,0000009F,false,Rx,0,8,FC,33,17,00,01,1E,00,40,
1563068,00000120,false,Rx,0,8,56,09,00,00,01,04,FF,01,
1563092,00000121,false,Rx,0,8,2A,09,00,00,10,66,7E,FE,
1563105,00000108,false,Rx,0,8,01,1A,D2,26,56,FE,00,00,
1563220,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
1563233,00000101,false,Rx,0,8,79,0A,84,FB,A1,05,40,00,
1563246,00000106,false,Rx,0,8,E1,8A,65,00,00,00,E5,10,
