Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
508394,00000118,false,Rx,1,4,00,43,4C,00,00,00,00,00,
518050,00000118,false,Rx,1,4,00,44,4C,00,00,00,00,00,
528362,00000118,false,Rx,1,4,00,45,4C,00,00,00,00,00,
538464,00000118,false,Rx,1,4,00,46,4C,00,00,00,00,00,
548746,00000118,false,Rx,1,4,00,47,4C,00,00,00,00,00,
549039,17F0000F,true,Rx,1,8,00,0F,00,00,00,00,00,80,
555078,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
555187,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
555293,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
555397,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
555505,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
555607,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
555708,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
558449,00000118,false,Rx,1,4,00,48,4C,00,00,00,00,00,
568726,00000118,false,Rx,1,4,00,49,4C,00,00,00,00,00,
578405,00000118,false,Rx,1,4,00,4A,4C,00,00,00,00,00,
588824,00000118,false,Rx,1,4,00,4B,4C,00,00,00,00,00,
598389,00000118,false,Rx,1,4,00,4C,4C,00,00,00,00,00,
608715,00000118,false,Rx,1,4,00,4D,4C,00,00,00,00,00,
618376,00000118,false,Rx,1,4,00,4E,4C,00,00,00,00,00,
628689,00000118,false,Rx,1,4,00,4F,4C,00,00,00,00,00,
638379,00000118,false,Rx,1,4,00,40,4C,00,00,00,00,00,
648668,00000118,false,Rx,1,4,00,41,4C,00,00,00,00,00,
655076,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
655185,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
655291,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
655390,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
655503,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
655610,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
655706,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
658362,00000118,false,Rx,1,4,00,42,4C,00,00,00,00,00,
668654,00000118,false,Rx,1,4,00,43,4C,00,00,00,00,00,
678329,00000118,false,Rx,1,4,00,44,4C,00,00,00,00,00,
688655,00000118,false,Rx,1,4,00,45,4C,00,00,00,00,00,
698357,00000118,false,Rx,1,4,00,46,4C,00,00,00,00,00,
714789,00000118,false,Rx,1,4,00,47,4C,00,00,00,00,00,
718434,00000118,false,Rx,1,4,00,48,4C,00,00,00,00,00,
728629,00000118,false,Rx,1,4,00,49,4C,00,00,00,00,00,
738335,00000118,false,Rx,1,4,00,4A,4C,00,00,00,00,00,
748594,00000118,false,Rx,1,4,00,4B,4C,00,00,00,00,00,
755095,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
755203,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
755309,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
755413,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
755522,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
755628,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
755724,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
758388,00000118,false,Rx,1,4,00,4C,4C,00,00,00,00,00,
768594,00000118,false,Rx,1,4,00,4D,4C,00,00,00,00,00,
774912,00000700,false,Rx,0,8,02,3E,80,55,55,55,55,55,
778319,00000118,false,Rx,1,4,00,4E,4C,00,00,00,00,00,
788549,00000118,false,Rx,1,4,00,4F,4C,00,00,00,00,00,
798320,00000118,false,Rx,1,4,00,40,4C,00,00,00,00,00,
808947,00000118,false,Rx,1,4,00,41,4C,00,00,00,00,00,
818786,00000118,false,Rx,1,4,00,42,4C,00,00,00,00,00,
828952,00000118,false,Rx,1,4,00,43,4C,00,00,00,00,00,
838806,00000118,false,Rx,1,4,00,44,4C,00,00,00,00,00,
848916,00000118,false,Rx,1,4,00,45,4C,00,00,00,00,00,
855081,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
855190,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
855296,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
855400,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
855509,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
855614,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
855711,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
858661,00000118,false,Rx,1,4,00,46,4C,00,00,00,00,00,
868909,00000118,false,Rx,1,4,00,47,4C,00,00,00,00,00,
878807,00000118,false,Rx,1,4,00,48,4C,00,00,00,00,00,
888865,00000118,false,Rx,1,4,00,49,4C,00,00,00,00,00,
898816,00000118,false,Rx,1,4,00,4A,4C,00,00,00,00,00,
908853,00000118,false,Rx,1,4,00,4B,4C,00,00,00,00,00,
918569,00000118,false,Rx,1,4,00,4C,4C,00,00,00,00,00,
