Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4295763054,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4295772888,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4295783060,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4295792891,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4295803058,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4295812890,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4295823059,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4295832887,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4295843059,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4295852891,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4295863060,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4295872893,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4295883060,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4295892891,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4295903061,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4295912893,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4295923061,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4295932893,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4295943066,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4295952893,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4295963064,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4295972896,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4295983065,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4295992909,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4296003064,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
